exercise_id,name,body_part,target_muscle,secondary_muscles,equipment,exercise_type,difficulty_level,instructions,source_dataset
ex_f2b33822c3,kneeling lat stretch,back,lats,"shoulders, triceps",bodyweight,mobility,unknown,"Kneel on the ground with your knees hip-width apart and your toes pointing back. Extend your arms overhead and interlace your fingers. Keeping your back straight, slowly lean to the right side, feeling a stretch in your left lat muscle. Hold the stretch for 20-30 seconds, then return to the starting position. Repeat the stretch on the left side, leaning to the left and feeling a stretch in your right lat muscle. Continue alternating sides for the desired number of repetitions.",fitness_exercises
ex_814ade8468,l-pull-up,back,lats,"biceps, forearms",bodyweight,strength,unknown,"Grab the pull-up bar with an overhand grip, slightly wider than shoulder-width apart. Hang with your arms fully extended and your body straight. Engage your lats and biceps to pull your body up towards the bar, keeping your elbows close to your body. Continue pulling until your chin is above the bar. Pause for a moment at the top, then slowly lower your body back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_36ea2e7dce,lever assisted chin-up,back,lats,"biceps, forearms",leverage machine,strength,unknown,"Adjust the leverage machine to your desired resistance level. Stand on the foot platform and grip the handles with an overhand grip, slightly wider than shoulder-width apart. Hang with your arms fully extended, keeping your body straight. Engage your back muscles and pull your body up towards the handles, leading with your chest. Continue pulling until your chin is above the handles. Pause for a moment at the top, then slowly lower your body back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_17b1842994,lever front pulldown,back,lats,"biceps, rhomboids, rear deltoids",leverage machine,strength,unknown,"Adjust the seat height and position yourself on the machine with your knees under the pads and your feet flat on the ground. Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. Sit upright with your chest lifted and your shoulders back, maintaining a slight arch in your lower back. Engage your lats and pull the handles down towards your chest, squeezing your shoulder blades together. Pause for a moment at the bottom of the movement, then slowly release the handles back to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_55d38c24a1,lever one arm lateral wide pulldown,back,lats,"biceps, rhomboids, rear deltoids",leverage machine,strength,unknown,"Adjust the seat height and position yourself on the machine with your chest against the pad and your feet flat on the floor. Grasp the handle with an overhand grip and fully extend your arm, keeping a slight bend in your elbow. Pull the handle down and across your body towards your opposite hip, squeezing your lat muscle at the bottom of the movement. Slowly return the handle to the starting position, fully extending your arm. Repeat for the desired number of repetitions, then switch sides.",fitness_exercises
ex_478c132645,lever pullover,back,lats,"triceps, shoulders",leverage machine,strength,unknown,"Adjust the seat and handles of the leverage machine to a comfortable position. Sit on the machine with your back against the pad and grasp the handles with an overhand grip. Keep your arms slightly bent and your core engaged. Slowly pull the handles towards your chest, squeezing your lats. Pause for a moment at the peak contraction, then slowly return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_ce43613a35,lever reverse grip lateral pulldown,back,lats,"biceps, rhomboids, rear deltoids",leverage machine,strength,unknown,"Adjust the seat height and position yourself on the machine with your knees under the pads and your feet flat on the ground. Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. Sit upright with your chest out and shoulders back, maintaining a slight arch in your lower back. Pull the handles down towards your chest, leading with your elbows and squeezing your shoulder blades together. Pause for a moment at the bottom of the movement, then slowly release the handles back to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_8d10f9248f,medicine ball catch and overhead throw,back,lats,"shoulders, core",medicine ball,strength,unknown,"Stand with your feet shoulder-width apart, holding a medicine ball in both hands at chest level. Bend your knees slightly and engage your core. Lower your body into a squat position, keeping your back straight and chest up. Explosively extend your hips and legs, while simultaneously throwing the medicine ball overhead. Release the ball at the top of the movement and catch it on the way down. Lower your body back into the squat position and repeat for the desired number of repetitions.",fitness_exercises
ex_ad9824213d,mixed grip chin-up,back,lats,"biceps, forearms",bodyweight,strength,unknown,"Grab the pull-up bar with an underhand grip (palms facing towards you) and your hands slightly wider than shoulder-width apart. Hang from the bar with your arms fully extended and your feet off the ground. Engage your back muscles and pull your body up towards the bar, leading with your chest. Continue pulling until your chin is above the bar. Pause for a moment at the top, then slowly lower your body back down to the starting position with control. Repeat for the desired number of repetitions.",fitness_exercises
ex_5d8fdbef48,muscle up,back,lats,"biceps, triceps, shoulders, chest",bodyweight,strength,unknown,"Start by hanging from a pull-up bar with your palms facing away from you and your arms fully extended. Engage your core and pull your body up towards the bar, leading with your chest. As you reach the top of the movement, transition your grip so that your palms are facing towards you. Continue pulling yourself up until your chest is above the bar and your arms are fully flexed. Reverse the movement by slowly lowering yourself back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_1ecc8dc012,muscle-up (on vertical bar),back,lats,"biceps, triceps, forearms",bodyweight,strength,unknown,"Start by hanging from a vertical bar with your palms facing away from you and your arms fully extended. Engage your core and pull your body up towards the bar, leading with your chest. As you pull yourself up, lean back slightly and bring your elbows towards your sides. Continue pulling until your chest reaches the bar and your elbows are fully bent. Pause for a moment at the top, then slowly lower yourself back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_20c49eef2d,one arm against wall,back,lats,"shoulders, triceps",bodyweight,strength,unknown,"Stand facing a wall with your feet shoulder-width apart. Extend one arm straight out in front of you and place your palm against the wall. Engage your core and lean your body forward, keeping your arm straight and your back flat. Slowly push against the wall with your palm, activating your lat muscles. Hold the position for a few seconds, then release and repeat with the other arm.",fitness_exercises
ex_1764e84ca7,one arm chin-up,back,lats,"biceps, forearms",bodyweight,strength,unknown,"Stand facing a pull-up bar with your feet shoulder-width apart. Reach up and grab the bar with an underhand grip, with one hand gripping the bar and the other hand holding your wrist for support. Hang from the bar with your arm fully extended, keeping your body straight and your core engaged. Pull yourself up towards the bar by bending your elbow and squeezing your back muscles. Continue pulling until your chin is above the bar, then slowly lower yourself back down to the starting position. Repeat for the desired number of repetitions, then switch arms and repeat.",fitness_exercises
ex_210de20e50,pull up (neutral grip),back,lats,"biceps, forearms",bodyweight,strength,unknown,"Hang from a pull-up bar with a neutral grip (palms facing each other) and your arms fully extended. Engage your core and squeeze your shoulder blades together. Pull your body up towards the bar by bending your elbows and driving your elbows down towards your hips. Continue pulling until your chin is above the bar. Pause for a moment at the top, then slowly lower your body back down to the starting position with control. Repeat for the desired number of repetitions.",fitness_exercises
ex_92b84ad761,pull-up,back,lats,"biceps, forearms",bodyweight,strength,unknown,"Hang from a pull-up bar with your palms facing away from you and your arms fully extended. Engage your core and squeeze your shoulder blades together. Pull your body up towards the bar by bending your elbows and bringing your chest towards the bar. Pause at the top of the movement, then slowly lower your body back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
